"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","DE","Dependent employment","A","Annual","1951","1951","HOUR","Hours","0","Units",,,1858,,
"FRA","France","DE","Dependent employment","A","Annual","1952","1952","HOUR","Hours","0","Units",,,1839,,
"FRA","France","DE","Dependent employment","A","Annual","1953","1953","HOUR","Hours","0","Units",,,1825,,
"FRA","France","DE","Dependent employment","A","Annual","1954","1954","HOUR","Hours","0","Units",,,1844,,
"FRA","France","DE","Dependent employment","A","Annual","1955","1955","HOUR","Hours","0","Units",,,1844,,
"FRA","France","DE","Dependent employment","A","Annual","1956","1956","HOUR","Hours","0","Units",,,1816,,
"FRA","France","DE","Dependent employment","A","Annual","1957","1957","HOUR","Hours","0","Units",,,1809,,
"FRA","France","DE","Dependent employment","A","Annual","1958","1958","HOUR","Hours","0","Units",,,1803,,
"FRA","France","DE","Dependent employment","A","Annual","1959","1959","HOUR","Hours","0","Units",,,1807,,
"FRA","France","DE","Dependent employment","A","Annual","1960","1960","HOUR","Hours","0","Units",,,1826,,
"FRA","France","DE","Dependent employment","A","Annual","1961","1961","HOUR","Hours","0","Units",,,1817,,
"FRA","France","DE","Dependent employment","A","Annual","1962","1962","HOUR","Hours","0","Units",,,1836,,
"FRA","France","DE","Dependent employment","A","Annual","1963","1963","HOUR","Hours","0","Units",,,1831,,
"FRA","France","DE","Dependent employment","A","Annual","1964","1964","HOUR","Hours","0","Units",,,1847,,
"FRA","France","DE","Dependent employment","A","Annual","1965","1965","HOUR","Hours","0","Units",,,1842,,
"FRA","France","DE","Dependent employment","A","Annual","1966","1966","HOUR","Hours","0","Units",,,1843,,
"FRA","France","DE","Dependent employment","A","Annual","1967","1967","HOUR","Hours","0","Units",,,1818,,
"FRA","France","DE","Dependent employment","A","Annual","1968","1968","HOUR","Hours","0","Units",,,1798,,
"FRA","France","DE","Dependent employment","A","Annual","1969","1969","HOUR","Hours","0","Units",,,1748,,
"FRA","France","DE","Dependent employment","A","Annual","1970","1970","HOUR","Hours","0","Units",,,1739,,
"FRA","France","DE","Dependent employment","A","Annual","1971","1971","HOUR","Hours","0","Units",,,1743,,
"FRA","France","DE","Dependent employment","A","Annual","1972","1972","HOUR","Hours","0","Units",,,1704,,
"FRA","France","DE","Dependent employment","A","Annual","1973","1973","HOUR","Hours","0","Units",,,1696,,
"FRA","France","DE","Dependent employment","A","Annual","1974","1974","HOUR","Hours","0","Units",,,1673,,
"FRA","France","DE","Dependent employment","A","Annual","1975","1975","HOUR","Hours","0","Units",,,1653,,
"FRA","France","DE","Dependent employment","A","Annual","1976","1976","HOUR","Hours","0","Units",,,1682,,
"FRA","France","DE","Dependent employment","A","Annual","1977","1977","HOUR","Hours","0","Units",,,1651,,
"FRA","France","DE","Dependent employment","A","Annual","1978","1978","HOUR","Hours","0","Units",,,1625,,
"FRA","France","DE","Dependent employment","A","Annual","1979","1979","HOUR","Hours","0","Units",,,1625,,
"FRA","France","DE","Dependent employment","A","Annual","1980","1980","HOUR","Hours","0","Units",,,1621,,
"FRA","France","DE","Dependent employment","A","Annual","1981","1981","HOUR","Hours","0","Units",,,1604,,
"FRA","France","DE","Dependent employment","A","Annual","1982","1982","HOUR","Hours","0","Units",,,1533,,
"FRA","France","DE","Dependent employment","A","Annual","1983","1983","HOUR","Hours","0","Units",,,1516,,
"FRA","France","DE","Dependent employment","A","Annual","1984","1984","HOUR","Hours","0","Units",,,1511,,
"FRA","France","DE","Dependent employment","A","Annual","1985","1985","HOUR","Hours","0","Units",,,1485,,
"FRA","France","DE","Dependent employment","A","Annual","1986","1986","HOUR","Hours","0","Units",,,1483,,
"FRA","France","DE","Dependent employment","A","Annual","1987","1987","HOUR","Hours","0","Units",,,1497,,
"FRA","France","DE","Dependent employment","A","Annual","1988","1988","HOUR","Hours","0","Units",,,1508,,
"FRA","France","DE","Dependent employment","A","Annual","1989","1989","HOUR","Hours","0","Units",,,1497,,
"FRA","France","DE","Dependent employment","A","Annual","1990","1990","HOUR","Hours","0","Units",,,1511.4716191218,,
"FRA","France","DE","Dependent employment","A","Annual","1991","1991","HOUR","Hours","0","Units",,,1501.27465945319,,
"FRA","France","DE","Dependent employment","A","Annual","1992","1992","HOUR","Hours","0","Units",,,1504.0180315189,,
"FRA","France","DE","Dependent employment","A","Annual","1993","1993","HOUR","Hours","0","Units",,,1498.59324422843,,
"FRA","France","DE","Dependent employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,1498.01914381914,,
"FRA","France","DE","Dependent employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1479.92097408443,,
"FRA","France","DE","Dependent employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1476.51358325904,,
"FRA","France","DE","Dependent employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1473.23227542687,,
"FRA","France","DE","Dependent employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1465.90293863832,,
"FRA","France","DE","Dependent employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1464.64811458379,,
"FRA","France","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1443.93132198728,,
"FRA","France","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1427.98681597296,,
"FRA","France","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1399.15586925468,,
"FRA","France","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1402.15501889962,,
"FRA","France","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1424.89645330535,,
"FRA","France","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1427.27795393858,,
"FRA","France","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1411.61689919921,,
"FRA","France","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1434.89470473402,,
"FRA","France","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1443.46014976725,,
"FRA","France","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1429.94750010254,,
"FRA","France","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1438.6353066842,,
"FRA","France","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1445.2938842299,,
"FRA","France","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1439.77200589005,,
"FRA","France","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1427.37394940757,,
"FRA","France","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1421.86100559572,,
"FRA","France","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1422.21671624761,,
"FRA","France","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1427.59900469332,,
"FRA","France","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1416.45472724364,,
"FRA","France","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1424.02123613312,,
"FRA","France","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1428.33308480163,,
"FRA","France","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1325.96863351574,,
"FRA","France","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1405.17997977755,,
"FRA","France","TE","Total employment","A","Annual","1950","1950","HOUR","Hours","0","Units",,,2351,,
"FRA","France","TE","Total employment","A","Annual","1951","1951","HOUR","Hours","0","Units",,,2360,,
"FRA","France","TE","Total employment","A","Annual","1952","1952","HOUR","Hours","0","Units",,,2339,,
"FRA","France","TE","Total employment","A","Annual","1953","1953","HOUR","Hours","0","Units",,,2313,,
"FRA","France","TE","Total employment","A","Annual","1954","1954","HOUR","Hours","0","Units",,,2316,,
"FRA","France","TE","Total employment","A","Annual","1955","1955","HOUR","Hours","0","Units",,,2292,,
"FRA","France","TE","Total employment","A","Annual","1956","1956","HOUR","Hours","0","Units",,,2236,,
"FRA","France","TE","Total employment","A","Annual","1957","1957","HOUR","Hours","0","Units",,,2200,,
"FRA","France","TE","Total employment","A","Annual","1958","1958","HOUR","Hours","0","Units",,,2179,,
"FRA","France","TE","Total employment","A","Annual","1959","1959","HOUR","Hours","0","Units",,,2179,,
"FRA","France","TE","Total employment","A","Annual","1960","1960","HOUR","Hours","0","Units",,,2188,,
"FRA","France","TE","Total employment","A","Annual","1961","1961","HOUR","Hours","0","Units",,,2165,,
"FRA","France","TE","Total employment","A","Annual","1962","1962","HOUR","Hours","0","Units",,,2178,,
"FRA","France","TE","Total employment","A","Annual","1963","1963","HOUR","Hours","0","Units",,,2159,,
"FRA","France","TE","Total employment","A","Annual","1964","1964","HOUR","Hours","0","Units",,,2166,,
"FRA","France","TE","Total employment","A","Annual","1965","1965","HOUR","Hours","0","Units",,,2153,,
"FRA","France","TE","Total employment","A","Annual","1966","1966","HOUR","Hours","0","Units",,,2145,,
"FRA","France","TE","Total employment","A","Annual","1967","1967","HOUR","Hours","0","Units",,,2110,,
"FRA","France","TE","Total employment","A","Annual","1968","1968","HOUR","Hours","0","Units",,,2087,,
"FRA","France","TE","Total employment","A","Annual","1969","1969","HOUR","Hours","0","Units",,,2012,,
"FRA","France","TE","Total employment","A","Annual","1970","1970","HOUR","Hours","0","Units",,,1993,,
"FRA","France","TE","Total employment","A","Annual","1971","1971","HOUR","Hours","0","Units",,,1990,,
"FRA","France","TE","Total employment","A","Annual","1972","1972","HOUR","Hours","0","Units",,,1937,,
"FRA","France","TE","Total employment","A","Annual","1973","1973","HOUR","Hours","0","Units",,,1920,,
"FRA","France","TE","Total employment","A","Annual","1974","1974","HOUR","Hours","0","Units",,,1888,,
"FRA","France","TE","Total employment","A","Annual","1975","1975","HOUR","Hours","0","Units",,,1863,,
"FRA","France","TE","Total employment","A","Annual","1976","1976","HOUR","Hours","0","Units",,,1889,,
"FRA","France","TE","Total employment","A","Annual","1977","1977","HOUR","Hours","0","Units",,,1850,,
"FRA","France","TE","Total employment","A","Annual","1978","1978","HOUR","Hours","0","Units",,,1819,,
"FRA","France","TE","Total employment","A","Annual","1979","1979","HOUR","Hours","0","Units",,,1816,,
"FRA","France","TE","Total employment","A","Annual","1980","1980","HOUR","Hours","0","Units",,,1806,,
"FRA","France","TE","Total employment","A","Annual","1981","1981","HOUR","Hours","0","Units",,,1786,,
"FRA","France","TE","Total employment","A","Annual","1982","1982","HOUR","Hours","0","Units",,,1714,,
"FRA","France","TE","Total employment","A","Annual","1983","1983","HOUR","Hours","0","Units",,,1696,,
"FRA","France","TE","Total employment","A","Annual","1984","1984","HOUR","Hours","0","Units",,,1690,,
"FRA","France","TE","Total employment","A","Annual","1985","1985","HOUR","Hours","0","Units",,,1654,,
"FRA","France","TE","Total employment","A","Annual","1986","1986","HOUR","Hours","0","Units",,,1648,,
"FRA","France","TE","Total employment","A","Annual","1987","1987","HOUR","Hours","0","Units",,,1659,,
"FRA","France","TE","Total employment","A","Annual","1988","1988","HOUR","Hours","0","Units",,,1667,,
"FRA","France","TE","Total employment","A","Annual","1989","1989","HOUR","Hours","0","Units",,,1651,,
"FRA","France","TE","Total employment","A","Annual","1990","1990","HOUR","Hours","0","Units",,,1645,,
"FRA","France","TE","Total employment","A","Annual","1991","1991","HOUR","Hours","0","Units",,,1638,,
"FRA","France","TE","Total employment","A","Annual","1992","1992","HOUR","Hours","0","Units",,,1635,,
"FRA","France","TE","Total employment","A","Annual","1993","1993","HOUR","Hours","0","Units",,,1627,,
"FRA","France","TE","Total employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,1623,,
"FRA","France","TE","Total employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1601,,
"FRA","France","TE","Total employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1597,,
"FRA","France","TE","Total employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1596,,
"FRA","France","TE","Total employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1585,,
"FRA","France","TE","Total employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1578,,
"FRA","France","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1558,,
"FRA","France","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1538,,
"FRA","France","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1504,,
"FRA","France","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1507,,
"FRA","France","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1531,,
"FRA","France","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1532,,
"FRA","France","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1515,,
"FRA","France","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1537,,
"FRA","France","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1543,,
"FRA","France","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1531,,
"FRA","France","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1540,,
"FRA","France","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1546,,
"FRA","France","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1541,,
"FRA","France","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1526,,
"FRA","France","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1518,,
"FRA","France","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1519.48435617539,,
"FRA","France","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1522.06935829071,,
"FRA","France","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1507.60482048707,,
"FRA","France","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1514.41032743803,,
"FRA","France","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1518.15725565889,,
"FRA","France","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1407.25763480479,,
"FRA","France","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1490.33174431957,,
"DEU","Germany","DE","Dependent employment","A","Annual","1991","1991","HOUR","Hours","0","Units",,,1478.92749518523,,
"DEU","Germany","DE","Dependent employment","A","Annual","1992","1992","HOUR","Hours","0","Units",,,1489.65662407919,,
"DEU","Germany","DE","Dependent employment","A","Annual","1993","1993","HOUR","Hours","0","Units",,,1459.85965374042,,
"DEU","Germany","DE","Dependent employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,1453.00038087425,,
"DEU","Germany","DE","Dependent employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1445.57611330121,,
"DEU","Germany","DE","Dependent employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1430.86982836759,,
"DEU","Germany","DE","Dependent employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1419.34854212454,,
"DEU","Germany","DE","Dependent employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1415.91628055137,,
"DEU","Germany","DE","Dependent employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1401.46528509209,,
"DEU","Germany","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1377.06908059403,,
"DEU","Germany","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1371.72532931458,,
"DEU","Germany","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1364.22814852264,,
"DEU","Germany","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1359.16414551463,,
"DEU","Germany","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1358.57129426512,,
"DEU","Germany","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1348.95525336387,,
"DEU","Germany","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1374.21621775363,,
"DEU","Germany","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1377.20157528699,,
"DEU","Germany","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1371.27156962513,,
"DEU","Germany","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1325.55804564555,,
"DEU","Germany","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1349.85300960775,,
"DEU","Germany","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1353.49315179512,,
"DEU","Germany","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1336.10488839107,,
"DEU","Germany","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1326.65222559768,,
"DEU","Germany","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1333.75848099943,,
"DEU","Germany","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1336.7,,
"DEU","Germany","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1333.9,,
"DEU","Germany","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1331.2,,
"DEU","Germany","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1329.7,,
"DEU","Germany","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1328.5,,
"DEU","Germany","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1284.4,,
"DEU","Germany","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1305.6,,
"DEU","Germany","TE","Total employment","A","Annual","1991","1991","HOUR","Hours","0","Units",,,1554.1,,
"DEU","Germany","TE","Total employment","A","Annual","1992","1992","HOUR","Hours","0","Units",,,1565.1,,
"DEU","Germany","TE","Total employment","A","Annual","1993","1993","HOUR","Hours","0","Units",,,1540.2,,
"DEU","Germany","TE","Total employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,1536.6,,
"DEU","Germany","TE","Total employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1530.6,,
"DEU","Germany","TE","Total employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1516.8,,
"DEU","Germany","TE","Total employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1507.7,,
"DEU","Germany","TE","Total employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1504.5,,
"DEU","Germany","TE","Total employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1491.5,,
"DEU","Germany","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1465.9,,
"DEU","Germany","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1458.2,,
"DEU","Germany","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1448.9,,
"DEU","Germany","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1443.4,,
"DEU","Germany","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1442.6,,
"DEU","Germany","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1432.4,,
"DEU","Germany","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1453.2,,
"DEU","Germany","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1454.1,,
"DEU","Germany","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1447.3,,
"DEU","Germany","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1405,,
"DEU","Germany","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1425.7,,
"DEU","Germany","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1426.9,,
"DEU","Germany","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1408,,
"DEU","Germany","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1396.5,,
"DEU","Germany","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1400.4,,
"DEU","Germany","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1401,,
"DEU","Germany","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1395.6,,
"DEU","Germany","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1389.1,,
"DEU","Germany","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1384.7,,
"DEU","Germany","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1381.5,,
"DEU","Germany","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1324.2,,
"DEU","Germany","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1349.3,,
"GRC","Greece","DE","Dependent employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1767.97633588863,,
"GRC","Greece","DE","Dependent employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1765.90723817347,,
"GRC","Greece","DE","Dependent employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1764.17993429691,,
"GRC","Greece","DE","Dependent employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1765.84108940439,,
"GRC","Greece","DE","Dependent employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1769.53369706524,,
"GRC","Greece","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1767.41684139173,,
"GRC","Greece","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1764.79118610967,,
"GRC","Greece","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1759.73298788597,,
"GRC","Greece","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1758.97671246394,,
"GRC","Greece","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1748.71794373342,,
"GRC","Greece","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1840.02881736457,,
"GRC","Greece","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1829.1472169598,,
"GRC","Greece","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1832.03207459445,,
"GRC","Greece","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1826.74382416868,,
"GRC","Greece","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1812.37720913573,,
"GRC","Greece","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1711.86163174536,,
"GRC","Greece","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1726.19239762868,,
"GRC","Greece","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1737.00433448151,,
"GRC","Greece","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1735.88807014703,,
"GRC","Greece","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1707.26885576668,,
"GRC","Greece","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1706.06073998713,,
"GRC","Greece","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1726.70086592117,,
"GRC","Greece","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1714.91964545261,,
"GRC","Greece","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1734.15069827828,,
"GRC","Greece","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1707.39782053852,,
"GRC","Greece","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1540.29065063591,,
"GRC","Greece","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1667.93557685619,,
"GRC","Greece","TE","Total employment","A","Annual","1982","1982","HOUR","Hours","0","Units",,,2072.19464809986,,
"GRC","Greece","TE","Total employment","A","Annual","1983","1983","HOUR","Hours","0","Units",,,2072.19464809986,,
"GRC","Greece","TE","Total employment","A","Annual","1984","1984","HOUR","Hours","0","Units",,,2002.99510129689,,
"GRC","Greece","TE","Total employment","A","Annual","1985","1985","HOUR","Hours","0","Units",,,2020.05800324831,,
"GRC","Greece","TE","Total employment","A","Annual","1986","1986","HOUR","Hours","0","Units",,,2008.6827352807,,
"GRC","Greece","TE","Total employment","A","Annual","1987","1987","HOUR","Hours","0","Units",,,1967.92135839676,,
"GRC","Greece","TE","Total employment","A","Annual","1988","1988","HOUR","Hours","0","Units",,,1956.54609042915,,
"GRC","Greece","TE","Total employment","A","Annual","1989","1989","HOUR","Hours","0","Units",,,1997.30746731309,,
"GRC","Greece","TE","Total employment","A","Annual","1990","1990","HOUR","Hours","0","Units",,,1975.50487037517,,
"GRC","Greece","TE","Total employment","A","Annual","1991","1991","HOUR","Hours","0","Units",,,2004.89097929149,,
"GRC","Greece","TE","Total employment","A","Annual","1992","1992","HOUR","Hours","0","Units",,,2031.43327121592,,
"GRC","Greece","TE","Total employment","A","Annual","1993","1993","HOUR","Hours","0","Units",,,2051.33999015924,,
"GRC","Greece","TE","Total employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,2018.16212525371,,
"GRC","Greece","TE","Total employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,2000.82140381191,,
"GRC","Greece","TE","Total employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1999.58443029173,,
"GRC","Greece","TE","Total employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1998.20159304177,,
"GRC","Greece","TE","Total employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1998.66723643315,,
"GRC","Greece","TE","Total employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1995.26973676541,,
"GRC","Greece","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1997.91494450948,,
"GRC","Greece","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1991.74357581313,,
"GRC","Greece","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1984.24112102253,,
"GRC","Greece","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1982.59376767811,,
"GRC","Greece","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1974.131162914,,
"GRC","Greece","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2025.02379499972,,
"GRC","Greece","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2014.69144057771,,
"GRC","Greece","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2001.08873404859,,
"GRC","Greece","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1996.60481496315,,
"GRC","Greece","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1972.86052620357,,
"GRC","Greece","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1931.07982475913,,
"GRC","Greece","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1950.22069420752,,
"GRC","Greece","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1989.93137331474,,
"GRC","Greece","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1996.60648416968,,
